budget,seed,method,scope,facility,geometry,n,tp,fp,fn,tn,recall,precision,f1,false_positive_rate,auroc,margin_auroc
0.01,1,B1,unseen,__all__,wide_new,144,0,0,48,96,0.0,,0.0,0.0,0.564453125,0.564453125
0.01,1,B2,unseen,__all__,wide_new,144,2,1,46,95,0.041666666666666664,0.6666666666666666,0.0784313725490196,0.010416666666666666,0.6338975694444444,0.6338975694444444
0.01,1,B3,unseen,__all__,wide_new,144,2,1,46,95,0.041666666666666664,0.6666666666666666,0.0784313725490196,0.010416666666666666,0.6338975694444444,0.6243489583333334
0.01,1,P1,unseen,__all__,wide_new,144,2,1,46,95,0.041666666666666664,0.6666666666666666,0.0784313725490196,0.010416666666666666,0.6338975694444444,0.6193576388888888
0.01,1,B1,unseen,harsh,__all__,360,1,0,119,240,0.008333333333333333,1.0,0.01652892561983471,0.0,0.5790625,0.5790625
0.01,1,B2,unseen,harsh,__all__,360,5,0,115,240,0.041666666666666664,1.0,0.08,0.0,0.7053125,0.7053125
0.01,1,B3,unseen,harsh,__all__,360,5,0,115,240,0.041666666666666664,1.0,0.08,0.0,0.7053125,0.7053125
0.01,1,P1,unseen,harsh,__all__,360,5,0,115,240,0.041666666666666664,1.0,0.08,0.0,0.7053125,0.7047222222222222
0.01,1,B1,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5486111111111112,0.5486111111111112
0.01,1,B2,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6657986111111112,0.6657986111111112
0.01,1,B3,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6657986111111112,0.6657986111111112
0.01,1,P1,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6657986111111112,0.6623263888888888
0.01,1,B1,unseen,harsh,low_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.6180555555555556,0.6180555555555556
0.01,1,B2,unseen,harsh,low_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.7552083333333334,0.7552083333333334
0.01,1,B3,unseen,harsh,low_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.7552083333333334,0.7552083333333334
0.01,1,P1,unseen,harsh,low_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.7552083333333334,0.7552083333333334
0.01,1,B1,unseen,harsh,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5737847222222222,0.5737847222222222
0.01,1,B2,unseen,harsh,two_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.7170138888888888,0.7170138888888888
0.01,1,B3,unseen,harsh,two_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.7170138888888888,0.7170138888888888
0.01,1,P1,unseen,harsh,two_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.7170138888888888,0.7170138888888888
0.01,1,B1,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6840277777777778,0.6840277777777778
0.01,1,B2,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.7222222222222222,0.7222222222222222
0.01,1,B3,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.7222222222222222,0.7222222222222222
0.01,1,P1,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.7222222222222222,0.7222222222222222
0.01,1,B1,unseen,harsh,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.5807291666666666,0.5807291666666666
0.01,1,B2,unseen,harsh,wide_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.7100694444444444,0.7100694444444444
0.01,1,B3,unseen,harsh,wide_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.7100694444444444,0.7100694444444444
0.01,1,P1,unseen,harsh,wide_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.7100694444444444,0.7100694444444444
0.01,1,B1,unseen,standard,__all__,360,0,0,120,240,0.0,,0.0,0.0,0.6028472222222222,0.6028472222222222
0.01,1,B2,unseen,standard,__all__,360,0,2,120,238,0.0,0.0,0.0,0.008333333333333333,0.5617708333333333,0.5617708333333333
0.01,1,B3,unseen,standard,__all__,360,0,2,120,238,0.0,0.0,0.0,0.008333333333333333,0.5617708333333333,0.5617708333333333
0.01,1,P1,unseen,standard,__all__,360,0,2,120,238,0.0,0.0,0.0,0.008333333333333333,0.5617708333333333,0.5711805555555556
0.01,1,B1,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5989583333333334,0.5989583333333334
0.01,1,B2,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5364583333333334,0.5364583333333334
0.01,1,B3,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5364583333333334,0.5364583333333334
0.01,1,P1,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5364583333333334,0.5729166666666666
0.01,1,B1,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.6701388888888888,0.6701388888888888
0.01,1,B2,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.6189236111111112,0.6189236111111112
0.01,1,B3,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.6189236111111112,0.6189236111111112
0.01,1,P1,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.6189236111111112,0.6258680555555556
0.01,1,B1,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.6128472222222222,0.6128472222222222
0.01,1,B2,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5651041666666666,0.5651041666666666
0.01,1,B3,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5651041666666666,0.5651041666666666
0.01,1,P1,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5651041666666666,0.5685763888888888
0.01,1,B1,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.5868055555555556,0.5868055555555556
0.01,1,B2,unseen,standard,vertical_new,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5711805555555556,0.5711805555555556
0.01,1,B3,unseen,standard,vertical_new,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5711805555555556,0.5711805555555556
0.01,1,P1,unseen,standard,vertical_new,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5711805555555556,0.5859375
0.01,1,B1,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.5711805555555556,0.5711805555555556
0.01,1,B2,unseen,standard,wide_new,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5460069444444444,0.5460069444444444
0.01,1,B3,unseen,standard,wide_new,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5460069444444444,0.5460069444444444
0.01,1,P1,unseen,standard,wide_new,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5460069444444444,0.5321180555555556
0.01,2,B1,all,__all__,__all__,1152,18,9,366,759,0.046875,0.6666666666666666,0.08759124087591241,0.01171875,0.7125684950086806,0.7125684950086806
0.01,2,B2,all,__all__,__all__,1152,14,5,370,763,0.036458333333333336,0.7368421052631579,0.06947890818858561,0.006510416666666667,0.5221405029296875,0.5221405029296875
0.01,2,B3,all,__all__,__all__,1152,13,3,371,765,0.033854166666666664,0.8125,0.065,0.00390625,0.5221405029296875,0.5317620171440972
0.01,2,P1,all,__all__,__all__,1152,13,3,371,765,0.033854166666666664,0.8125,0.065,0.00390625,0.5221405029296875,0.5245293511284722
0.01,2,B1,seen,__all__,__all__,432,11,6,133,282,0.0763888888888889,0.6470588235294118,0.13664596273291926,0.020833333333333332,0.7331211419753086,0.7331211419753086
0.01,2,B2,seen,__all__,__all__,432,7,2,137,286,0.04861111111111111,0.7777777777777778,0.0915032679738562,0.006944444444444444,0.5237750771604939,0.5237750771604939
0.01,2,B3,seen,__all__,__all__,432,6,3,138,285,0.041666666666666664,0.6666666666666666,0.0784313725490196,0.010416666666666666,0.5237750771604939,0.537157600308642
0.01,2,P1,seen,__all__,__all__,432,6,3,138,285,0.041666666666666664,0.6666666666666666,0.0784313725490196,0.010416666666666666,0.5237750771604939,0.5194589120370371
0.01,2,B1,seen,__all__,central_furniture,144,3,1,45,95,0.0625,0.75,0.11538461538461539,0.010416666666666666,0.7369791666666666,0.7369791666666666
0.01,2,B2,seen,__all__,central_furniture,144,3,1,45,95,0.0625,0.75,0.11538461538461539,0.010416666666666666,0.5160590277777778,0.5160590277777778
0.01,2,B3,seen,__all__,central_furniture,144,3,1,45,95,0.0625,0.75,0.11538461538461539,0.010416666666666666,0.5160590277777778,0.544921875
0.01,2,P1,seen,__all__,central_furniture,144,3,1,45,95,0.0625,0.75,0.11538461538461539,0.010416666666666666,0.5160590277777778,0.5260416666666666
0.01,2,B1,seen,__all__,clear,144,8,5,40,91,0.16666666666666666,0.6153846153846154,0.26229508196721313,0.052083333333333336,0.7486979166666666,0.7486979166666666
0.01,2,B2,seen,__all__,clear,144,4,1,44,95,0.08333333333333333,0.8,0.1509433962264151,0.010416666666666666,0.5210503472222222,0.5210503472222222
0.01,2,B3,seen,__all__,clear,144,3,2,45,94,0.0625,0.6,0.11320754716981132,0.020833333333333332,0.5210503472222222,0.5570746527777778
0.01,2,P1,seen,__all__,clear,144,3,2,45,94,0.0625,0.6,0.11320754716981132,0.020833333333333332,0.5210503472222222,0.5538194444444444
0.01,2,B1,seen,__all__,vertical_mid,144,0,0,48,96,0.0,,0.0,0.0,0.7376302083333334,0.7376302083333334
0.01,2,B2,seen,__all__,vertical_mid,144,0,0,48,96,0.0,,0.0,0.0,0.5881076388888888,0.5881076388888888
0.01,2,B3,seen,__all__,vertical_mid,144,0,0,48,96,0.0,,0.0,0.0,0.5881076388888888,0.5390625
0.01,2,P1,seen,__all__,vertical_mid,144,0,0,48,96,0.0,,0.0,0.0,0.5881076388888888,0.5347222222222222
0.01,2,B1,seen,harsh,__all__,216,11,6,61,138,0.1527777777777778,0.6470588235294118,0.24719101123595505,0.041666666666666664,0.7771026234567902,0.7771026234567902
0.01,2,B2,seen,harsh,__all__,216,7,2,65,142,0.09722222222222222,0.7777777777777778,0.1728395061728395,0.013888888888888888,0.5339506172839507,0.5339506172839507
0.01,2,B3,seen,harsh,__all__,216,6,1,66,143,0.08333333333333333,0.8571428571428571,0.1518987341772152,0.006944444444444444,0.5339506172839507,0.5339506172839507
0.01,2,P1,seen,harsh,__all__,216,6,2,66,142,0.08333333333333333,0.75,0.15,0.013888888888888888,0.5339506172839507,0.5315393518518519
0.01,2,B1,seen,harsh,central_furniture,72,3,1,21,47,0.125,0.75,0.21428571428571427,0.020833333333333332,0.7760416666666666,0.7760416666666666
0.01,2,B2,seen,harsh,central_furniture,72,3,1,21,47,0.125,0.75,0.21428571428571427,0.020833333333333332,0.5442708333333334,0.5442708333333334
0.01,2,B3,seen,harsh,central_furniture,72,3,1,21,47,0.125,0.75,0.21428571428571427,0.020833333333333332,0.5442708333333334,0.5442708333333334
0.01,2,P1,seen,harsh,central_furniture,72,3,1,21,47,0.125,0.75,0.21428571428571427,0.020833333333333332,0.5442708333333334,0.5442708333333334
0.01,2,B1,seen,harsh,clear,72,8,5,16,43,0.3333333333333333,0.6153846153846154,0.43243243243243246,0.10416666666666667,0.8133680555555556,0.8133680555555556
0.01,2,B2,seen,harsh,clear,72,4,1,20,47,0.16666666666666666,0.8,0.27586206896551724,0.020833333333333332,0.5616319444444444,0.5616319444444444
0.01,2,B3,seen,harsh,clear,72,3,0,21,48,0.125,1.0,0.2222222222222222,0.0,0.5616319444444444,0.5616319444444444
0.01,2,P1,seen,harsh,clear,72,3,1,21,47,0.125,0.75,0.21428571428571427,0.020833333333333332,0.5616319444444444,0.5555555555555556
0.01,2,B1,seen,harsh,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.7699652777777778,0.7699652777777778
0.01,2,B2,seen,harsh,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.6371527777777778,0.6371527777777778
0.01,2,B3,seen,harsh,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.6371527777777778,0.6371527777777778
0.01,2,P1,seen,harsh,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.6371527777777778,0.6371527777777778
0.01,2,B1,seen,standard,__all__,216,0,0,72,144,0.0,,0.0,0.0,0.6858603395061729,0.6858603395061729
0.01,2,B2,seen,standard,__all__,216,0,0,72,144,0.0,,0.0,0.0,0.5439814814814815,0.5439814814814815
0.01,2,B3,seen,standard,__all__,216,0,2,72,142,0.0,0.0,0.0,0.013888888888888888,0.5439814814814815,0.5439814814814815
0.01,2,P1,seen,standard,__all__,216,0,1,72,143,0.0,0.0,0.0,0.006944444444444444,0.5439814814814815,0.5012538580246914
0.01,2,B1,seen,standard,central_furniture,72,0,0,24,48,0.0,,0.0,0.0,0.6979166666666666,0.6979166666666666
0.01,2,B2,seen,standard,central_furniture,72,0,0,24,48,0.0,,0.0,0.0,0.5442708333333334,0.5442708333333334
0.01,2,B3,seen,standard,central_furniture,72,0,0,24,48,0.0,,0.0,0.0,0.5442708333333334,0.5442708333333334
0.01,2,P1,seen,standard,central_furniture,72,0,0,24,48,0.0,,0.0,0.0,0.5442708333333334,0.4730902777777778
0.01,2,B1,seen,standard,clear,72,0,0,24,48,0.0,,0.0,0.0,0.6744791666666666,0.6744791666666666
0.01,2,B2,seen,standard,clear,72,0,0,24,48,0.0,,0.0,0.0,0.5416666666666666,0.5416666666666666
0.01,2,B3,seen,standard,clear,72,0,2,24,46,0.0,0.0,0.0,0.041666666666666664,0.5416666666666666,0.5416666666666666
0.01,2,P1,seen,standard,clear,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5416666666666666,0.5451388888888888
0.01,2,B1,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.7092013888888888,0.7092013888888888
0.01,2,B2,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.5390625,0.5390625
0.01,2,B3,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.5390625,0.5390625
0.01,2,P1,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.5390625,0.4713541666666667
0.01,2,B1,unseen,__all__,__all__,720,7,3,233,477,0.029166666666666667,0.7,0.056,0.00625,0.7018055555555556,0.7018055555555556
0.01,2,B2,unseen,__all__,__all__,720,7,3,233,477,0.029166666666666667,0.7,0.056,0.00625,0.5215798611111111,0.5215798611111111
0.01,2,B3,unseen,__all__,__all__,720,7,0,233,480,0.029166666666666667,1.0,0.05668016194331984,0.0,0.5215798611111111,0.5282899305555555
0.01,2,P1,unseen,__all__,__all__,720,7,0,233,480,0.029166666666666667,1.0,0.05668016194331984,0.0,0.5215798611111111,0.5286805555555556
0.01,2,B1,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.7404513888888888,0.7404513888888888
0.01,2,B2,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5355902777777778,0.5355902777777778
0.01,2,B3,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5355902777777778,0.521484375
0.01,2,P1,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5355902777777778,0.5620659722222222
0.01,2,B1,unseen,__all__,low_new,144,4,3,44,93,0.08333333333333333,0.5714285714285714,0.14545454545454545,0.03125,0.7326388888888888,0.7326388888888888
0.01,2,B2,unseen,__all__,low_new,144,3,1,45,95,0.0625,0.75,0.11538461538461539,0.010416666666666666,0.5210503472222222,0.5210503472222222
0.01,2,B3,unseen,__all__,low_new,144,3,0,45,96,0.0625,1.0,0.11764705882352941,0.0,0.5210503472222222,0.5494791666666666
0.01,2,P1,unseen,__all__,low_new,144,3,0,45,96,0.0625,1.0,0.11764705882352941,0.0,0.5210503472222222,0.5618489583333334
0.01,2,B1,unseen,__all__,two_new,144,1,0,47,96,0.020833333333333332,1.0,0.04081632653061224,0.0,0.6859809027777778,0.6859809027777778
0.01,2,B2,unseen,__all__,two_new,144,2,1,46,95,0.041666666666666664,0.6666666666666666,0.0784313725490196,0.010416666666666666,0.5162760416666666,0.5162760416666666
0.01,2,B3,unseen,__all__,two_new,144,2,0,46,96,0.041666666666666664,1.0,0.08,0.0,0.5162760416666666,0.5403645833333334
0.01,2,P1,unseen,__all__,two_new,144,2,0,46,96,0.041666666666666664,1.0,0.08,0.0,0.5162760416666666,0.5470920138888888
0.01,2,B1,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.7178819444444444,0.7178819444444444
0.01,2,B2,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.5794270833333334,0.5794270833333334
0.01,2,B3,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.5794270833333334,0.5301649305555556
0.01,2,P1,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.5794270833333334,0.5275607638888888
0.01,2,B1,unseen,__all__,wide_new,144,2,0,46,96,0.041666666666666664,1.0,0.08,0.0,0.6551649305555556,0.6551649305555556
0.01,2,B2,unseen,__all__,wide_new,144,2,1,46,95,0.041666666666666664,0.6666666666666666,0.0784313725490196,0.010416666666666666,0.5130208333333334,0.5130208333333334
0.01,2,B3,unseen,__all__,wide_new,144,2,0,46,96,0.041666666666666664,1.0,0.08,0.0,0.5130208333333334,0.5355902777777778
0.01,2,P1,unseen,__all__,wide_new,144,2,0,46,96,0.041666666666666664,1.0,0.08,0.0,0.5130208333333334,0.5121527777777778
0.01,2,B1,unseen,harsh,__all__,360,7,3,113,237,0.058333333333333334,0.7,0.1076923076923077,0.0125,0.7207291666666666,0.7207291666666666
0.01,2,B2,unseen,harsh,__all__,360,7,3,113,237,0.058333333333333334,0.7,0.1076923076923077,0.0125,0.5195486111111111,0.5195486111111111
0.01,2,B3,unseen,harsh,__all__,360,7,0,113,240,0.058333333333333334,1.0,0.11023622047244094,0.0,0.5195486111111111,0.5195486111111111
0.01,2,P1,unseen,harsh,__all__,360,7,0,113,240,0.058333333333333334,1.0,0.11023622047244094,0.0,0.5195486111111111,0.5154513888888889
0.01,2,B1,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.7248263888888888,0.7248263888888888
0.01,2,B2,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5164930555555556,0.5164930555555556
0.01,2,B3,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5164930555555556,0.5164930555555556
0.01,2,P1,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5164930555555556,0.484375
0.01,2,B1,unseen,harsh,low_new,72,4,3,20,45,0.16666666666666666,0.5714285714285714,0.25806451612903225,0.0625,0.7578125,0.7578125
0.01,2,B2,unseen,harsh,low_new,72,3,1,21,47,0.125,0.75,0.21428571428571427,0.020833333333333332,0.5425347222222222,0.5425347222222222
0.01,2,B3,unseen,harsh,low_new,72,3,0,21,48,0.125,1.0,0.2222222222222222,0.0,0.5425347222222222,0.5425347222222222
0.01,2,P1,unseen,harsh,low_new,72,3,0,21,48,0.125,1.0,0.2222222222222222,0.0,0.5425347222222222,0.5425347222222222
0.01,2,B1,unseen,harsh,two_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.7005208333333334,0.7005208333333334
0.01,2,B2,unseen,harsh,two_new,72,2,1,22,47,0.08333333333333333,0.6666666666666666,0.14814814814814814,0.020833333333333332,0.5303819444444444,0.5303819444444444
0.01,2,B3,unseen,harsh,two_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.5303819444444444,0.5303819444444444
0.01,2,P1,unseen,harsh,two_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.5303819444444444,0.5303819444444444
0.01,2,B1,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.7690972222222222,0.7690972222222222
0.01,2,B2,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6215277777777778,0.6215277777777778
0.01,2,B3,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6215277777777778,0.6215277777777778
0.01,2,P1,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6215277777777778,0.6215277777777778
0.01,2,B1,unseen,harsh,wide_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.6831597222222222,0.6831597222222222
0.01,2,B2,unseen,harsh,wide_new,72,2,1,22,47,0.08333333333333333,0.6666666666666666,0.14814814814814814,0.020833333333333332,0.5355902777777778,0.5355902777777778
0.01,2,B3,unseen,harsh,wide_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.5355902777777778,0.5355902777777778
0.01,2,P1,unseen,harsh,wide_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.5355902777777778,0.5355902777777778
0.01,2,B1,unseen,standard,__all__,360,0,0,120,240,0.0,,0.0,0.0,0.6835416666666667,0.6835416666666667
0.01,2,B2,unseen,standard,__all__,360,0,0,120,240,0.0,,0.0,0.0,0.5520486111111111,0.5520486111111111
0.01,2,B3,unseen,standard,__all__,360,0,0,120,240,0.0,,0.0,0.0,0.5520486111111111,0.5520486111111111
0.01,2,P1,unseen,standard,__all__,360,0,0,120,240,0.0,,0.0,0.0,0.5520486111111111,0.5423611111111111
0.01,2,B1,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.7552083333333334,0.7552083333333334
0.01,2,B2,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5798611111111112,0.5798611111111112
0.01,2,B3,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5798611111111112,0.5798611111111112
0.01,2,P1,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5798611111111112,0.6614583333333334
0.01,2,B1,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.7074652777777778,0.7074652777777778
0.01,2,B2,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.5590277777777778,0.5590277777777778
0.01,2,B3,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.5590277777777778,0.5590277777777778
0.01,2,P1,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.5590277777777778,0.5859375
0.01,2,B1,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.6822916666666666,0.6822916666666666
0.01,2,B2,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5633680555555556,0.5633680555555556
0.01,2,B3,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5633680555555556,0.5633680555555556
0.01,2,P1,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5633680555555556,0.5798611111111112
0.01,2,B1,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6762152777777778,0.6762152777777778
0.01,2,B2,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.5303819444444444,0.5303819444444444
0.01,2,B3,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.5303819444444444,0.5303819444444444
0.01,2,P1,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.5303819444444444,0.453125
0.01,2,B1,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.6328125,0.6328125
0.01,2,B2,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.5399305555555556,0.5399305555555556
0.01,2,B3,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.5399305555555556,0.5399305555555556
0.01,2,P1,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.5399305555555556,0.4670138888888889
0.01,3,B1,all,__all__,__all__,1152,11,7,373,761,0.028645833333333332,0.6111111111111112,0.05472636815920398,0.009114583333333334,0.8448384602864584,0.8448384602864584
0.01,3,B2,all,__all__,__all__,1152,16,3,368,765,0.041666666666666664,0.8421052631578947,0.0794044665012407,0.00390625,0.6511637369791666,0.6511637369791666
0.01,3,B3,all,__all__,__all__,1152,13,3,371,765,0.033854166666666664,0.8125,0.065,0.00390625,0.6511637369791666,0.6362270779079862
0.01,3,P1,all,__all__,__all__,1152,13,4,371,764,0.033854166666666664,0.7647058823529411,0.06483790523690773,0.005208333333333333,0.6511637369791666,0.6281399197048612
0.01,3,B1,seen,__all__,__all__,432,10,6,134,282,0.06944444444444445,0.625,0.125,0.020833333333333332,0.8591338734567902,0.8591338734567902
